interview_id,candidate_id,req_id,interview_date,interview_type,interviewer_role,skill_focus,interview_score,recommendation
I7034,C2399,R1025,2024-12-29,Phone,Recruiter,ADAPTABILITY,2.5, Strong Hire
I7035,C2927,R1061,2024-02-16,in-person,Ops director, Problem Solving,4.6,No hire
I7036,C4774,R1022,2024-10-17,PHONE,HR Director,Leadership,2.7,NEUTRAL
I7037,C4215,R1093,2024-03-13,In-Person,HR Director,leadership,3.0, Strong Hire
I7038,C2951,R1011,2024-11-11,In-Person,Marketing Manager,Teamwork,2.5,Neutraal
I7039,C3748,R1056,2024-03-17,VIDEO CALL,Maarketing Manager,Teamwork,4.0,Neutral 
I7040,C3528,R1137,2024-08-23,phone,HR Director , Adaptability,4.9,hire
I7041,C4568,R1142,2024-05-23, In-Person,Engineering Lead ,adaptability,4.5, No Hire
I7042,C2698,R1141,2024-02-02,In-person, HR Director,Personality,2.9,No Hire 
I7043,C2038,R1127,2024-10-01,IN-PERSON,Recruiter,Technical Skills,4.7, Neutral
I7044,C3331,R1032,2024-06-22,phone,Engineeering Lead,Peersonality,4.2,NEUTRAL
I7045,C3027,R1017,2024-07-07,Video Caall,Marketing Manager ,communication,4.4,Neutral
I7046,C2777,R1112,2024-03-18, Phone,marketing manager,adaptability,2.5,Strong Hiree
I7047,C2467,R1080,2024-12-13,In-Person, Engineering Lead,Leadership,2.7,Strong Hire 
I7048,C4764,R1041,2024-06-23,Phonee,engineering lead,Teamwork,3.7, No Hire
I7049,C2475,R1033,2024-11-11,In-Peerson,ENGINEERING LEAD,Communication,3.5,neutral
I7050,C2056,R1130,2024-03-02,Phone, Engineering Lead,Communication ,2.9,Neutraal
I7051,C4455,R1088,2024-06-29,Phone, Marketing Manager,Adaaptability,4.8,Strong Hire
I7052,C2788,R1031,2024-04-30,Video call, HR Director,Communication ,4.2,no hire
I7053,C2781,R1101,2024-07-31,phone,Marketing Manager ,Personality,2.8, Hire
I7054,C4322,R1028,2024-08-30,Phone ,engineering lead,Leaadership,3.9,Hire
I7055,C3973,R1087,2024-08-26,Phone,Engineering lead,Problem Solving,4.6,NO HIRE
I7056,C2455,R1064,2024-04-21,In-Peerson,Ops Direector,Peersonality,3.2,No Hire 
I7057,C4453,R1121,2024-07-08, Phone,Recruiter,Personaality,3.6, Neutral
I7058,C4841,R1025,2024-09-20, Video Call,Reecruiter, Leadership,2.9,HIRE
I7059,C2773,R1120,2024-02-28,Video call,Recruiter,technical skills,4.1,NEUTRAL
I7060,C4665,R1100,2024-08-17,Phone,RECRUITER,Technical Skills,4.5,Neutral 
I7061,C2673,R1115,2024-10-06,In-person,Ops Direector,teamwork,3.5,strong hire
I7062,C3759,R1049,2024-10-03,phone,HR Direector, Teamwork,4.9,Neutral 
I7063,C2131,R1020,2024-06-30,video call, Ops Director, Technical Skills,4.1,Neutral
I7064,C2146,R1058,2024-04-24,phone, Ops Director,Problem Solving,4.6,Strong Hiree
I7065,C2747,R1028,2024-07-27,Phone ,Engineeering Lead,Adaptability,4.6,Hiree
I7066,C4718,R1068,2024-03-01,PHONE,HR Director ,communication,3.7,hire
I7067,C4286,R1053,2024-02-13,phone,HR Director,Adaptability ,2.7,Hire
I7068,C4500,R1045,2024-12-28,Phone ,ops director,Personaality,5.0,Neutral
I7069,C3363,R1108,2024-09-20,VIDEO CALL,Hr director, Technical Skills,3.6,Neeutral
I7070,C4157,R1138,2024-09-16, Video Call, HR Director,Adaptability,4.5,No Hire 
I7071,C2637,R1146,2024-05-07,In-Person ,Engineeering Lead,Adaptability,4.9,Neutral
I7072,C2899,R1069,2024-04-30,Phone,HR Director,Personaality,2.7,NEUTRAL
I7073,C3165,R1126,2024-10-30,IN-PERSON,Engineering lead,Teamwork,5.0,hire
I7074,C3180,R1110,2024-10-01,Phone,recruiter,Communication ,2.8,neutral
I7075,C4027,R1134,2024-08-18, In-Person, Recruiter,Leadership ,3.5,Neutral
I7076,C2181,R1061,2024-02-11,Video Call,Engineering lead,Teaamwork,3.0,Neutral 
I7077,C3045,R1108,2024-03-19,Phone ,HR Director , Personality,3.6,HIRE
I7078,C4789,R1049,2024-10-22, In-Person,Markeeting Manager,Leadership,2.6, Neutral
I7079,C2005,R1033,2024-02-21,in-person,HR Direector,Technical skills,3.4,Strong Hire 
I7080,C3218,R1004,2024-08-10,Phone , Ops Director,Technical Skills,3.3,Neutral 
I7081,C2031,R1122,2024-12-24, In-Person,Marketing Manager , Personality,4.0,No Hiree
I7082,C4318,R1047,2024-01-24,Video Caall,Engineering Lead ,leadership,2.9,No Hire
I7083,C2335,R1035,2024-07-01,In-Person ,HR DIRECTOR,Problem Solving,4.7,strong hire
I7084,C2104,R1089,2024-03-10,Videeo Call, HR Director,Communication,2.7,Strong Hire
I7085,C2759,R1077,2024-02-13, Phone, HR Director,COMMUNICATION,2.6, Hire
I7086,C4757,R1133,2024-08-16,In-Person ,Maarketing Manager,Teaamwork,3.0,Strong hire
I7087,C2610,R1140,2024-02-05,Phone,Marketing manager,Personaality,2.7,Hiree
I7088,C4052,R1075,2024-06-13,Video Caall,Engineering Leaad,Problem Solving ,3.0,NO HIRE
I7089,C4185,R1005,2024-05-29,Video call,Engineering Lead ,Teamwork ,2.8,no hire
I7090,C3016,R1073,2024-01-02,Video Call,Engineering lead,Problem Solving,2.8,No hire
I7091,C4214,R1145,2024-06-01, In-Person,Ops Direector,Teamwork,3.6,no hire
I7092,C3229,R1121,2024-06-18,IN-PERSON,Engineering Lead,Probleem Solving,3.9,Hire
I7093,C4865,R1132,2024-04-13,Video Call,Recruiter ,Personality,3.8,Strong Hiree
I7094,C4346,R1084,2024-06-25, Video Call, Engineering Lead,Personality,4.1,Hiree
I7095,C2978,R1069,2024-10-07,Video Call,Engineering Leaad,Leadership,4.0,No Hiree
I7096,C2964,R1075,2024-08-22,Video Call,engineering lead,Adaptability,3.2,STRONG HIRE
I7097,C3484,R1048,2024-05-03, Video Call,Marketing Manager, Technical Skills,2.9,No Hire
I7098,C4579,R1131,2024-03-04,Phonee,Ops director,Leadership,3.2,hire
I7099,C2118,R1139,2024-04-06,Video Call ,Engineering Lead, Teamwork,3.5,Neutral 
I7100,C3254,R1108,2024-11-04,In-person,Reecruiter,Leeadership,4.8, Hire
I7101,C2509,R1026,2024-05-13,Videeo Call,Recruiter ,Teamwork ,3.7,Hire
I7102,C3469,R1050,2024-12-23, Video Call,HR Direector,Communication,3.0,hire
I7103,C2637,R1146,2024-04-07,in-person,recruiter,Technical Skills,3.0,Neutraal
I7104,C4976,R1006,2024-10-09,In-Person,Recruiter,Teaamwork,4.5,Strong Hiree
I7105,C3855,R1128,2024-08-09,Phonee,Markeeting Manager, Problem Solving,4.8,hire
I7106,C3312,R1082,2024-02-25,Phone,hr director,TEAMWORK,3.7,No Hire
I7107,C3103,R1132,2024-12-02,Phone ,Engineering lead,Problem solving,3.2,No Hire
I7108,C3004,R1139,2024-09-21, In-Person,HR Director ,Adaptability,4.6,Hire 
I7109,C2051,R1030,2024-01-19,Phone ,HR Director , Problem Solving,3.9,Hire
I7110,C2837,R1140,2024-12-02,Phone,RECRUITER,technical skills,4.8,Hiree
I7111,C4195,R1130,2024-06-30,Video Call,Recruiter,Communication ,3.3,No Hire 
I7112,C2202,R1114,2024-06-03,video call,ops director,Adaaptability,4.6,neutral
I7113,C2652,R1133,2024-05-11,Videeo Call, HR Director,Personality,3.5,Neutral
I7114,C4578,R1100,2024-05-21,in-person,Recruiter,Problem Solving,2.6,Hiree
I7115,C4531,R1040,2024-07-09,Phone,Engineering Leaad,Personality ,4.9,NO HIRE
I7116,C2614,R1029,2024-07-04,Video Call ,hr director,Leaadership,4.4,Strong Hire
I7117,C2945,R1044,2024-04-11,VIDEO CALL,Engineeering Lead,Peersonality,3.1,Hire
I7118,C3054,R1043,2024-03-27, Phone,ops director,Problem Solving,2.6,Strong Hire
I7119,C3027,R1017,2024-07-22,Phone,RECRUITER,Leaadership,3.4,Strong Hiree
I7120,C2544,R1145,2024-09-13,Video Call ,Maarketing Manager, Personality,2.8, Hire
I7121,C3175,R1145,2024-12-29,phone,MARKETING MANAGER,Adaaptability,3.1,hire
I7122,C4547,R1083,2024-08-11,Video Call,Engineering Leaad,problem solving,3.0,neutral
I7123,C2287,R1063,2024-12-19,In-Peerson, Ops Director,adaptability,4.1,Neutral
I7124,C4175,R1040,2024-10-29,IN-PERSON, Marketing Manager, Technical Skills,3.4,No Hire
I7125,C3907,R1015,2024-03-28,Phone,HR Director,Problem Solving,2.6, Hire
I7126,C4426,R1029,2024-06-05,In-Person ,HR Director, Technical Skills,4.0, Hire
I7127,C3252,R1033,2024-10-17,Video call,Engineeering Lead,Personaality,3.1,Neutral 
I7128,C2496,R1001,2024-11-16,phone,Recruiter,Technical Skills ,2.8,hire
I7129,C4175,R1040,2024-07-15,Phone ,Ops Director ,problem solving,2.9,Neeutral
I7130,C2135,R1114,2024-12-29,IN-PERSON,HR DIRECTOR,Communication ,2.8,Hire 
I7131,C2676,R1059,2024-07-24,Phone , Engineering Lead,Personaality,2.5,Strong Hire
I7132,C4235,R1110,2024-01-28,in-person,recruiter,Adaptability,4.6,No Hire
I7133,C3969,R1104,2024-07-02,Phone,ops director,personality,3.2,Hire
I7134,C3794,R1035,2024-11-24,Video Call ,Engineering Lead ,adaptability,5.0,Neutral
I7135,C2793,R1114,2024-07-07,phone,Marketing Manager , Teamwork,4.6,Neeutral
I7136,C3837,R1070,2024-11-21,in-person,engineering lead,Leeadership,4.8,No Hire 
I7137,C4755,R1117,2024-01-28,Phone,HR Direector,PERSONALITY,2.7,Hiree
I7138,C2465,R1116,2024-11-06,video call,Engineering Leaad,ADAPTABILITY,4.7,HIRE
I7139,C4830,R1095,2024-07-15,Video Call ,hr director,Probleem Solving,4.3,no hire
I7140,C3155,R1097,2024-09-22,video call,Ops Director,Adaptability ,3.2,Strong Hire
I7141,C3331,R1032,2024-11-11,In-person,Ops Director, Teamwork,4.4,Strong Hire
I7142,C3629,R1111,2024-10-21,in-person,Ops Director,Adaaptability,4.0,Neutral 
I7143,C4848,R1122,2024-06-19,Phone,recruiter,Problem Solving,2.6,neutral
I7144,C3833,R1062,2024-01-26,video call,Maarketing Manager,Teechnical Skills,4.7,Neutraal
I7145,C4766,R1121,2024-01-12,In-Peerson,Maarketing Manager,Adaptability ,2.8,NEUTRAL
I7146,C2824,R1022,2024-05-27,In-Person ,HR Director , Leadership,4.5,Strong Hire 
I7147,C4865,R1132,2024-07-13,Phone ,Reecruiter,Problem Solving ,2.7,strong hire
I7148,C4778,R1118,2024-12-23,Video Caall, HR Director,Problem Solving,3.9,no hire
I7149,C3033,R1019,2024-05-28,In-Peerson,Maarketing Manager,Personaality,4.1,Neutral 
I7150,C2099,R1132,2024-11-09,Phone,Recruiter, Adaptability,4.9,Neutral
I7151,C4679,R1018,2024-01-12,In-Peerson,Ops Director ,leadership,4.9,No Hire
I7152,C2186,R1043,2024-11-18,Phonee, Ops Director,personality,4.1, Hire
I7153,C2254,R1108,2024-08-26,Phone,Ops Director,Adaptability,2.6, Strong Hire
I7154,C3607,R1048,2024-10-15, Phone,Reecruiter,ADAPTABILITY,4.3,NEUTRAL
I7155,C2657,R1021,2024-10-16,Phone ,Ops Director ,Communicaation,3.6,Strong Hire
I7156,C4251,R1122,2024-07-22,Video call,HR Director,Communicaation,4.5,Strong Hiree
I7157,C3896,R1135,2024-08-21, Video Call,Ops Director,Personaality,3.0,Strong hire
I7158,C3325,R1110,2024-07-24,In-person, Marketing Manager,Personality,4.9,Hire
I7159,C4296,R1038,2024-10-23, Phone,ops director,Adaaptability,4.8, Strong Hire
I7160,C4822,R1022,2024-08-07,Video Caall, HR Director,Communicaation,4.3,strong hire
I7161,C2869,R1032,2024-04-19,Video Call, Recruiter,Adaaptability,2.9,HIRE
I7162,C4368,R1101,2024-06-02,Video Caall,Recruiter,Leadership,4.7,NO HIRE
I7163,C4810,R1054,2024-03-14, Phone,Engineering lead,Technical Skills,4.8,Hire
I7164,C2387,R1119,2024-06-23,Phone,Maarketing Manager, Teamwork,4.5,STRONG HIRE
I7165,C4730,R1094,2024-05-01, In-Person,HR Director,Technical skills,2.8,Strong Hire
I7166,C3140,R1096,2024-06-25,Phone,marketing manager,Personality,4.7, No Hire
I7167,C2102,R1071,2024-05-23,IN-PERSON,Marketing Manager ,Teeamwork,3.8,Strong Hire
I7168,C4073,R1071,2024-05-10, In-Person,Maarketing Manager,PERSONALITY,2.9,Hiree
I7169,C2676,R1059,2024-03-12,Video Call,Engineeering Lead,Personaality,2.7, Neutral
I7170,C3584,R1068,2024-01-14, Video Call,Reecruiter,leadership,4.8,No Hire 
I7171,C2341,R1109,2024-02-21,Phonee,recruiter, Communication,4.3,strong hire
I7172,C4828,R1094,2024-07-28,Video Call,Markeeting Manager,communication,2.6,NEUTRAL
I7173,C2741,R1108,2024-07-13,Phonee, Ops Director,LEADERSHIP,4.3,Hire
I7174,C2798,R1037,2024-10-26, Phone,Recruiter,PROBLEM SOLVING,3.2,HIRE
I7175,C3463,R1109,2024-03-16, In-Person,Recruiter ,Adaptability,4.6, Neutral
I7176,C4347,R1025,2024-09-08,video call,MARKETING MANAGER, Adaptability,4.5,NEUTRAL
I7177,C4764,R1041,2024-07-18,phone,Ops Director,Teechnical Skills,4.8, No Hire
I7178,C2582,R1087,2024-12-14,Phone, Marketing Manager,Personality ,3.7,Strong Hiree
I7179,C3953,R1058,2024-01-13, Phone,hr director,PERSONALITY,4.9, Strong Hire
I7180,C3898,R1143,2024-09-10,in-person,HR Direector,Teeamwork,4.6,Hire
I7181,C2234,R1059,2024-03-14,Phone, Ops Director,Communicaation,2.8, Hire
I7182,C3219,R1044,2024-12-21,Video Call, Marketing Manager,TEAMWORK,2.8,Hire 
I7183,C3823,R1109,2024-05-14,Phonee,Engineering Lead,Adaptability,3.2,NO HIRE
I7184,C2480,R1040,2024-11-05,Video call,Engineering Lead , Leadership,3.5,Neutral
I7185,C3970,R1019,2024-09-09,Phone,RECRUITER,Teamwork,3.5,Hire 
I7186,C3461,R1023,2024-07-01,In-Person, Ops Director,Problem Solving,3.3,Neutraal
I7187,C3714,R1066,2024-04-22,Videeo Call,Maarketing Manager,Leeadership,4.8,no hire
I7188,C3239,R1052,2024-02-26,in-person, Marketing Manager,Technical skills,2.9,HIRE
I7189,C3733,R1107,2024-12-19, In-Person,Engineering lead,TEAMWORK,4.7, No Hire
I7190,C4599,R1122,2024-11-13,phone,Engineeering Lead,Technical Skills,2.5,Hire 
I7191,C2175,R1019,2024-07-23,Phone ,ops director,Adaptability,3.6, Strong Hire
I7192,C4380,R1129,2024-11-13,Phone ,ops director,Problem solving,3.7,No hire
I7193,C3873,R1074,2024-10-04,In-Person,Recruiter ,Leadership,4.4,Strong Hire
I7194,C2202,R1114,2024-02-27,Video Call ,Recruiter ,Technical skills,5.0,No Hire 
I7195,C2858,R1015,2024-12-06, Video Call,RECRUITER, Teamwork,2.9,Hire
I7196,C4775,R1009,2024-12-23,In-Person ,Ops Director ,Technical skills,5.0,STRONG HIRE
I7197,C2396,R1070,2024-02-05,Video Call ,Ops Director ,Problem Solving ,3.9, Hire
I7198,C4488,R1106,2024-01-24,In-Person,Reecruiter,Leadership ,3.3,Hiree
I7199,C2483,R1060,2024-03-18,in-person,Recruiter,Adaptability,3.0,Strong hire
I7200,C4842,R1085,2024-08-28,Video call,Ops director,leadership,4.7,no hire
I7201,C4373,R1055,2024-02-20,phone,Marketing Manager , Technical Skills,4.6,strong hire
I7202,C3205,R1100,2024-03-29,Video Caall,HR Direector,technical skills,3.7,Neutral
I7203,C2500,R1087,2024-11-17,Video call, Ops Director,Personality,4.7,No Hire 
I7204,C4392,R1049,2024-04-13,In-Peerson,Marketing manager,Technical skills,4.2,hire
I7205,C2305,R1092,2024-11-05,IN-PERSON,Engineering lead,Peersonality,3.4,NEUTRAL
I7206,C2455,R1064,2024-07-15,Phonee,hr director,Personality,4.0,No Hire
I7207,C2009,R1146,2024-05-11, Phone,marketing manager,TEAMWORK,2.5, No Hire
I7208,C3850,R1111,2024-04-13,Video call,Ops director,Leadership,2.6,no hire
I7209,C4806,R1135,2024-08-14,Phone ,Hr director,Teamwork,4.9,no hire
I7210,C3434,R1009,2024-06-16,Phone,Recruiter,Teamwork ,3.5,Hire 
I7211,C3068,R1108,2024-09-23,In-person,Ops Direector,Probleem Solving,2.7,Hire 
I7212,C3992,R1036,2024-03-06,In-Person,Engineering Lead,Leadership,2.6,Strong Hire
I7213,C4316,R1116,2024-04-19,Video Call ,Marketing manager,Leeadership,3.5,hire
I7214,C4465,R1054,2024-06-06,In-Peerson,HR Direector,Communication,3.9,Neutral 
I7215,C4004,R1124,2024-11-12,phone,RECRUITER, Technical Skills,3.0,No hire
I7216,C2931,R1009,2024-08-01, In-Person,HR Director,COMMUNICATION,4.8,Strong Hire 
I7217,C3507,R1053,2024-06-05,In-Peerson, Recruiter,TECHNICAL SKILLS,3.9, Neutral
I7218,C3885,R1007,2024-09-24,Video Call, Marketing Manager,problem solving,3.0,No Hire
I7219,C2649,R1146,2024-10-06,IN-PERSON, Engineering Lead,Communication,4.7,Strong Hiree
I7220,C4117,R1042,2024-07-19,Video call,Ops director,Problem solving,4.2,Neutral
I7221,C4866,R1037,2024-12-23,Phonee,HR DIRECTOR,communication,4.0,No Hire
I7222,C4057,R1106,2024-04-08,In-Person,Engineering Lead , Adaptability,4.5,Neutral
I7223,C4718,R1068,2024-11-19,Phonee,Ops Direector,PERSONALITY,3.7,no hire
I7224,C2723,R1070,2024-11-05,In-Peerson,Engineering Lead ,PERSONALITY,3.7,Strong Hire 
I7225,C2330,R1030,2024-08-29,in-person, Ops Director,Technical skills,3.5,No Hire
I7226,C2658,R1072,2024-08-16,in-person, Recruiter, Adaptability,2.6, Strong Hire
I7227,C4854,R1135,2024-09-19,PHONE,hr director,Teeamwork,2.8,Hire 
I7228,C4236,R1113,2024-07-03, Phone,ENGINEERING LEAD,leadership,4.1, Strong Hire
I7229,C3335,R1087,2024-11-22,in-person,HR Director ,TECHNICAL SKILLS,2.8, Neutral
I7230,C3262,R1078,2024-01-13,Video Call ,Marketing manager,Leadership ,2.8,Hire
I7231,C3241,R1085,2024-01-12,Video Call,Hr director,Adaaptability,4.4,Hire 
I7232,C3543,R1130,2024-05-03,IN-PERSON,RECRUITER,Technical skills,4.9,no hire
I7233,C4527,R1047,2024-03-17,In-Person,Ops Director ,Teechnical Skills,4.1,No Hire 
I7234,C3083,R1040,2024-10-17,Phone ,Engineering Leaad,Communication,4.6,no hire
I7235,C4730,R1094,2024-01-18,In-Person ,ENGINEERING LEAD,ADAPTABILITY,4.0,Neutraal
I7236,C2745,R1021,2024-05-30, Video Call,Engineering Lead , Personality,2.8,Strong Hire 
I7237,C4984,R1014,2024-12-12,In-Person,hr director,Communication,3.6,Hire 
I7238,C4813,R1062,2024-11-16,Phone,Reecruiter,Teamwork,2.9,Strong Hire
I7239,C2304,R1147,2024-10-31,video call,Ops Director ,Personaality,4.5,HIRE
I7240,C3532,R1041,2024-05-18,in-person,Markeeting Manager,communication,4.7,Neutraal
I7241,C4283,R1050,2024-07-30,In-Peerson,HR Director,Personaality,2.6,Strong hire
I7242,C3610,R1107,2024-09-14,Phonee,RECRUITER,Leaadership,4.6,Neutral 
I7243,C3056,R1047,2024-04-05,Phone ,hr director,Probleem Solving,3.3,NO HIRE
I7244,C4076,R1093,2024-01-06,In-Person,marketing manager,LEADERSHIP,3.7,Neutral
I7245,C3007,R1029,2024-04-30,video call,Recruiter ,ADAPTABILITY,4.5,Neutral
I7246,C3527,R1137,2024-11-05,Phone, Recruiter,Teaamwork,3.1,Strong Hire
I7247,C3952,R1009,2024-12-14,Phonee, Engineering Lead,Technicaal Skills,4.2,STRONG HIRE
I7248,C3312,R1082,2024-04-03, Phone,marketing manager,Technical Skills ,4.6,No Hire 
I7249,C3065,R1021,2024-02-28,In-Person,HR Director,PROBLEM SOLVING,2.6,no hire
I7250,C2938,R1070,2024-11-21,Phone,Ops Director ,communication,2.7,Neutral 
I7251,C4815,R1109,2024-01-15,Phone ,HR DIRECTOR,Adaptability,3.2,Strong Hiree
I7252,C4815,R1109,2024-12-02,video call,HR Director,Adaptability,3.5,Neutral
I7253,C4296,R1038,2024-05-28,Phonee,Reecruiter,Technical Skills ,4.3,Strong Hiree
I7254,C2114,R1022,2024-05-23,video call,Recruiter, Communication,2.6, Strong Hire
I7255,C2166,R1136,2024-04-07,Video Call,Engineering lead,Problem solving,3.3,Strong Hire
I7256,C2599,R1130,2024-02-04,Videeo Call,Recruiter ,Teamwork ,2.9,no hire
I7257,C3016,R1073,2024-07-08,video call,engineering lead,Communication,4.3,Hiree
I7258,C4209,R1043,2024-07-27,In-person,ENGINEERING LEAD,Leadership,3.8,Neutral 
I7259,C2110,R1013,2024-01-27,In-Peerson, Ops Director,Peersonality,3.8,No Hire
I7260,C4486,R1038,2024-11-19,phone,Ops Director ,Leeadership,3.3,STRONG HIRE
I7261,C2999,R1010,2024-08-20, In-Person, Engineering Lead,Problem solving,2.5,No Hire 
I7262,C4057,R1106,2024-09-02, Video Call,Ops Director,TEAMWORK,4.5,Hire
I7263,C3942,R1071,2024-01-07, Phone,Marketing Manager ,Teamwork,4.1,Hiree
I7264,C2307,R1000,2024-12-21,Phone,Markeeting Manager,adaptability,2.6,strong hire
I7265,C4654,R1048,2024-09-17,Phone,Ops Director,technical skills,2.6,Neutral
I7266,C4681,R1065,2024-06-27, In-Person, Engineering Lead,Personality ,4.6,HIRE
I7267,C3662,R1014,2024-10-17,VIDEO CALL,recruiter,Problem Solving ,2.7,Strong Hire
I7268,C3116,R1035,2024-02-15,VIDEO CALL,Marketing Manager ,ADAPTABILITY,2.7,No Hire 
I7269,C3228,R1112,2024-06-06,VIDEO CALL,Recruiter,Technicaal Skills,4.1,no hire
I7270,C2982,R1085,2024-02-10,Video Caall,HR DIRECTOR,Communication ,3.3,Neutral
I7271,C3142,R1050,2024-03-14,In-person, Engineering Lead,problem solving,4.3,Neutral
I7272,C3898,R1143,2024-02-15,video call,Ops Director,Communicaation,4.9,Neutral
I7273,C2398,R1145,2024-04-16,PHONE,Engineering lead,Adaaptability,5.0,No hire
I7274,C3352,R1043,2024-12-06,In-Person ,Recruiter ,teamwork,4.1,No Hire
I7275,C2081,R1126,2024-09-25, Video Call,Maarketing Manager,Communication,4.0,strong hire
I7276,C4067,R1059,2024-10-01,phone,Recruiter,Leadership,3.3,No Hire 
I7277,C4696,R1025,2024-07-27,In-Person, Recruiter,Communication ,3.1,Neutraal
I7278,C4429,R1066,2024-01-16,In-Peerson,Marketing manager,Communication ,4.7,Neeutral
I7279,C3990,R1112,2024-07-03,PHONE,Ops Director,Communicaation,4.6,Hire
I7280,C3866,R1051,2024-09-24,PHONE,Reecruiter,Adaptability,2.9,Neeutral
I7281,C4583,R1006,2024-03-28,IN-PERSON,Marketing manager,PERSONALITY,3.8, Strong Hire
I7282,C3626,R1137,2024-09-16,In-Person , Engineering Lead,Leadership,4.1,Neutral 
I7283,C4479,R1104,2024-01-17,In-person,hr director,problem solving,4.2,Hire
I7284,C3138,R1034,2024-08-01,VIDEO CALL,Recruiter,Problem Solving ,5.0,No Hire 
I7285,C3031,R1013,2024-02-19,Video Call, Engineering Lead,LEADERSHIP,3.1, No Hire
I7286,C3657,R1107,2024-01-28,phone,Markeeting Manager, Adaptability,4.6,Neutral
I7287,C2255,R1008,2024-03-08,Phone,Marketing Manager,Personaality,3.2,hire
I7288,C2160,R1052,2024-10-30,Videeo Call,Recruiter ,Adaptability,4.2,No Hiree
I7289,C2026,R1134,2024-03-17,phone,Marketing Manager,Problem Solving,3.6, Hire
I7290,C2254,R1108,2024-07-13,Video Call ,HR Director,Adaaptability,4.7,HIRE
I7291,C4451,R1144,2024-02-15,Videeo Call,Marketing manager,Personality ,4.7,Neutral
I7292,C3330,R1003,2024-12-19,In-Person,Recruiter ,Adaptability ,4.4, Strong Hire
I7293,C3592,R1026,2024-02-03,video call,Maarketing Manager,ADAPTABILITY,4.9,Hire
I7294,C4947,R1005,2024-01-31,In-Person ,HR Direector,Technicaal Skills,2.8,Neutraal
I7295,C4727,R1103,2024-08-11,In-Peerson,Ops director,Adaaptability,2.9,strong hire
I7296,C3045,R1108,2024-12-24,In-Person ,Engineering Leaad,Technical skills,3.0,no hire
I7297,C4396,R1090,2024-12-14,In-Peerson, HR Director,problem solving,3.1, Strong Hire
I7298,C2990,R1052,2024-01-04,VIDEO CALL,Engineeering Lead,problem solving,4.2,Hire
I7299,C3407,R1101,2024-05-23,in-person,Ops Director,Teeamwork,2.9,No Hire
I7300,C3755,R1107,2024-09-16,video call,recruiter,Teechnical Skills,4.9,Strong Hire 
I7301,C2278,R1087,2024-04-08,video call,Ops director,TEAMWORK,3.9,Neutral 
I7302,C3752,R1046,2024-01-30,video call,Engineering Lead ,technical skills,3.9,Neutral 
I7303,C2930,R1133,2024-03-26, Video Call,HR Direector,teamwork,2.9, Strong Hire
I7304,C4705,R1005,2024-03-20,In-Peerson,recruiter, Communication,2.7,hire
I7305,C2330,R1030,2024-04-30,In-person,HR Director,Communication,2.6,Neutral
I7306,C4661,R1057,2024-08-11,Phone,Ops Director ,Leadership,3.7,Neutral 
I7307,C4827,R1126,2024-03-05, In-Person,Recruiter, Problem Solving,3.4,Strong Hire
